user_id,age,gender,signup_date,last_login,country,purchase_amount,items_purchased,payment_method,is_returned,rating
U23880,52,female,,,Germany,7105.672956811533,7,,Y,2
U27582,64,female,29/10/2019,,,3471.779231282144,5,Debit Card,Y,4
U08310,37,Male,09-07-2019,N/A,U.K.,3095.552511363948,7,upi,No,1
U03496,67,Male,2020-07-19,2021-08-02 00:00:00,India,5686.666801152592,3,creditcard,No,2
U01716,24,Male,29/10/2019,,,1679.8179145928516,8,creditcard,,five
U27459,33,Other,2020-07-19,2021-08-02 00:00:00,India,3928.3130065766604,6,COD,Y,6
U21321,71,M,,2021-08-02 00:00:00,USA,5582.869075373824,1,upi,No,2
U19298,74,female,not available,N/A,Germany,4236.043412247194,,COD,,1
U15732,35,male,29/10/2019,N/A,Germany,5667.547123642743,10,,,3
U01672,70,male,09-07-2019,,United States,7170.363807844851,ten,NetBanking,,1
U09394,10,Male,not available,,India,4478.486102829732,9,,yes,6
U01455,?,,09-07-2019,,USA,6921.464885143869,13,NetBanking,No,
U14031,twenty,,not available,,UK,-34.75783784437863,4,,No,
U13232,55,female,2020-07-19,2021-08-02 00:00:00,India,8825.921179699495,6,NetBanking,Y,4
U22929,10,,09-07-2019,,,9039.442151172956,10,Credit Card,Y,1
U16340,60,male,,,UK,7277.507985315283,8,,no,1
U07026,45,female,not available,N/A,India,6970.914005940301,-1,upi,,6
U29237,78,,2020-07-19,2021-08-02 00:00:00,India,2138.262160354846,,,N,4
U15438,78,,29/10/2019,,India,6419.184513899397,10,COD,Yes,5
U03978,75,male,,,U.K.,5511.301080326493,6,,,2
U02471,84,Other,2020-07-19,N/A,United States,3475.9793857012564,9,Credit Card,,3
U08309,39,male,29/10/2019,,U.K.,3671.1814909238246,ten,COD,Y,6
U00367,17,,not available,N/A,india,5290.872189022917,2,,,0
U13417,11,Male,29/10/2019,2021-08-02 00:00:00,Germany,7296.147996607313,3,Debit Card,,2
U19560,34,,29/10/2019,,U.K.,7240.618222093209,-1,,yes,five
U03374,28,Female,2020-07-19,N/A,U.K.,4645.222314244052,0,upi,No,3
U06773,80,,29/10/2019,2021-08-02 00:00:00,United States,4757.520071393284,5,Credit Card,Yes,0
U14205,23,Other,,,,5045.661678795033,3,,No,2
U03812,13,Female,09-07-2019,2021-08-02 00:00:00,,5457.489013902382,7,COD,no,3
U22675,55,Other,2020-07-19,,India,6776.822414217226,12,,yes,
U22369,42,F,not available,N/A,,5882.665661291521,5,,,3
U18581,46,F,29/10/2019,2021-08-02 00:00:00,india,3567.4256897534806,9,upi,Yes,1
U21295,39,Other,,,United States,5805.33624049464,9,,Y,3
U26705,-5,Female,09-07-2019,,India,4357.233244753388,8,,N,five
U14351,87,Female,29/10/2019,,USA,1527.6418711966803,5,Debit Card,yes,1
U00900,36,Female,09-07-2019,,Germany,4908.378631519286,6,Credit Card,Yes,0
U16576,22,,09-07-2019,2021-08-02 00:00:00,india,2410.920056605868,8,UPI,,
U02770,80,,29/10/2019,2021-08-02 00:00:00,India,3774.0422663332106,9,UPI,,5
U29769,?,Other,29/10/2019,,germany,7522.331215554834,8,creditcard,N,2
U11540,47,female,09-07-2019,,germany,6286.464806597587,0,creditcard,no,0
U05180,61,female,09-07-2019,N/A,USA,4427.958920803117,3,Credit Card,Y,2
U15308,82,,29/10/2019,,U.K.,5531.6196396534715,5,,N,5
U17334,75,Other,,,,6203.073336177321,,NetBanking,No,5
U06679,49,female,not available,2021-08-02 00:00:00,,4697.1896491671605,8,NetBanking,Y,
U03606,47,female,29/10/2019,,germany,3622.1335296647626,10,Credit Card,,2
U14678,50,Male,29/10/2019,2021-08-02 00:00:00,india,3122.8078514053905,1,Credit Card,yes,3
U21422,14,,not available,N/A,,8679.322851918758,0,COD,N,4
U00257,73,M,29/10/2019,,india,8225.914648099812,0,UPI,Yes,1
U17605,65,Other,2020-07-19,,U.S.A,3567.495997898419,0,UPI,N,1
U14388,58,Male,not available,N/A,germany,2123.88803436488,ten,creditcard,,6
U17034,68,male,,2021-08-02 00:00:00,,6235.139364398033,4,Debit Card,No,3
U10510,48,F,29/10/2019,,U.S.A,4395.337231891399,2,Credit Card,,4
U29067,89,F,29/10/2019,,United States,3928.644478132109,,UPI,Yes,6
U02425,64,F,,2021-08-02 00:00:00,United States,2113.1712968014117,9,Credit Card,yes,5
U15011,84,Other,,N/A,,6299.408888109948,,Credit Card,,5
U25498,87,male,,,India,5000.02552340462,,NetBanking,no,3
U19543,73,,2020-07-19,2021-08-02 00:00:00,U.K.,4900.673941865287,6,upi,,5
U00397,12,male,2020-07-19,,U.K.,5398.4341238674615,3,creditcard,No,6
U21685,17,Male,29/10/2019,N/A,,6958.517007434187,8,,No,five
U11106,88,,not available,,germany,5448.133000952916,13,UPI,,4
U21786,82,,not available,2021-08-02 00:00:00,U.K.,6189.148285789256,4,NetBanking,,3
U24084,25,Other,09-07-2019,,Germany,6295.360763803202,,COD,,6
U16944,35,F,09-07-2019,,UK,7779.648283474265,9,,yes,6
U08381,41,Male,29/10/2019,,india,5373.396474027766,9,,N,
U08396,?,Male,,,Germany,5758.386184894563,,Credit Card,No,5
U11207,17,Male,09-07-2019,,United States,6614.501713138578,12,COD,Y,2
U28715,69,Other,09-07-2019,,india,4308.957510035719,ten,COD,No,0
U21483,83,Other,2020-07-19,,UK,3184.540664247204,2,UPI,Yes,1
U03371,21,M,,,Germany,7612.587822468385,5,creditcard,,0
U03041,85,,29/10/2019,2021-08-02 00:00:00,,6744.369612653143,6,COD,no,4
U06844,68,,,2021-08-02 00:00:00,USA,3239.988871582912,4,COD,N,4
U09897,68,F,29/10/2019,,UK,5504.347723372098,13,COD,No,3
U21782,83,female,29/10/2019,N/A,,6478.149327393433,0,creditcard,N,2
U17096,43,male,2020-07-19,2021-08-02 00:00:00,india,5113.616851388214,7,COD,Y,4
U03456,39,Other,09-07-2019,N/A,India,5691.9802472956835,10,,Yes,3
U10876,53,,29/10/2019,,USA,3625.66084577787,12,UPI,Y,five
U23331,47,Male,29/10/2019,,U.K.,5109.693975795972,0,COD,Yes,3
U04406,34,female,29/10/2019,2021-08-02 00:00:00,,6438.855626216135,8,UPI,,
U13165,33,female,29/10/2019,,USA,7316.908176409819,1,creditcard,Y,4
U11791,70,F,,,Germany,4226.955565348031,14,Debit Card,,3
U13144,18,F,,N/A,Germany,3548.264780746119,13,UPI,Y,4
U26897,-5,,2020-07-19,,UK,5056.734764598772,,creditcard,No,3
U07649,57,F,not available,N/A,,2978.8406822440074,,upi,No,3
U03877,twenty,F,09-07-2019,,USA,5482.91284245546,12,,,6
U19906,61,female,29/10/2019,2021-08-02 00:00:00,,3764.914240552783,10,,Yes,
U05651,79,,not available,,United States,2327.938088324422,,,yes,
U12818,73,Other,not available,N/A,UK,6187.303942136876,3,upi,no,5
U04112,45,,not available,,,8504.763349425528,9,COD,Y,5
U27341,29,male,29/10/2019,2021-08-02 00:00:00,U.S.A,2288.482349636724,14,upi,,4
U04565,59,Other,09-07-2019,,Germany,6787.653226083252,-1,COD,Yes,4
U21290,21,Other,09-07-2019,,,7717.992567400239,14,,,five
U21807,16,female,29/10/2019,,India,4747.544095624322,9,upi,Y,2
U25130,49,F,2020-07-19,,,-581.2338901896419,4,,Yes,five
U26716,51,,2020-07-19,,USA,5286.499591396149,0,NetBanking,Y,0
U04977,76,M,not available,,USA,5625.446199531871,2,,Yes,five
U19062,59,Other,29/10/2019,N/A,USA,5010.50447835309,10,COD,N,6
U29492,50,,2020-07-19,,,2495.715612630161,0,COD,,1
U08775,33,M,,,,7035.788667927145,14,upi,Y,6
U21325,78,female,09-07-2019,N/A,,7475.962541695815,9,Debit Card,Yes,1
U23713,22,,,N/A,U.K.,9031.1268256693,0,Credit Card,No,
U10188,43,M,,N/A,Germany,2616.1643834731067,0,NetBanking,no,
U00841,12,M,2020-07-19,,Germany,4700.21875547697,1,upi,N,5
U10567,82,M,09-07-2019,,,4013.6395128057743,7,COD,no,5
U04038,12,female,,,USA,5811.984701312379,0,,,
U01804,33,M,09-07-2019,,germany,3239.988871582912,5,COD,N,3
U08921,83,F,,,germany,5948.436606838914,0,NetBanking,Yes,5
U04349,44,female,09-07-2019,N/A,U.S.A,2606.118310630826,,COD,,4
U09655,29,Other,29/10/2019,,Germany,4217.001625151244,7,NetBanking,Y,3
U14906,53,Female,2020-07-19,,India,5837.117773914708,14,upi,Y,6
U14879,85,M,29/10/2019,N/A,germany,5802.099878539908,,upi,yes,1
U04946,57,,09-07-2019,N/A,United States,9246.794992024337,0,,Yes,4
U10359,52,Male,2020-07-19,N/A,india,3320.836218490394,12,,,five
U23502,85,male,2020-07-19,,germany,1723.491319767028,14,upi,Yes,five
U29493,twenty,,not available,2021-08-02 00:00:00,Germany,7374.358830865034,13,creditcard,no,4
U06657,77,F,29/10/2019,2021-08-02 00:00:00,USA,4441.694398265932,8,UPI,,1
U15989,81,Other,,N/A,,5804.4765934308025,13,,yes,five
U17956,80,male,2020-07-19,2021-08-02 00:00:00,,3998.49351827844,7,Credit Card,no,3
U13266,64,male,,,Germany,4307.0108715439565,12,COD,Yes,2
U06240,?,F,29/10/2019,,Germany,7051.077088468068,12,COD,,5
U21350,35,,not available,,USA,10099.03628346873,8,,N,4
U09585,40,female,2020-07-19,N/A,,4168.040904900784,6,COD,yes,1
U15776,63,male,not available,,Germany,3436.7874531807634,2,Debit Card,No,0
U16640,65,,not available,,United States,5030.861222086744,2,Debit Card,no,3
U00127,65,F,09-07-2019,N/A,UK,3240.1553011381457,12,,no,6
U09574,62,F,not available,,United States,2828.0265102613835,0,,no,2
U29851,81,Female,,2021-08-02 00:00:00,,7491.820364926914,-1,COD,No,4
U11920,70,Male,not available,,germany,4076.4000379329455,6,upi,Y,4
U14392,43,,09-07-2019,2021-08-02 00:00:00,India,8037.62528164956,2,UPI,yes,2
U14917,55,M,29/10/2019,2021-08-02 00:00:00,U.K.,4956.026872883764,-1,NetBanking,,5
U29227,89,,2020-07-19,,USA,6417.099637080841,5,,no,0
U23251,-5,Other,29/10/2019,2021-08-02 00:00:00,,5130.998147489774,13,creditcard,yes,
U24238,83,male,09-07-2019,N/A,,5065.292209354185,14,upi,yes,5
U27276,59,Other,,,germany,3501.4292218698947,12,NetBanking,Yes,2
U27723,78,Other,2020-07-19,,india,8537.462334361862,7,NetBanking,Yes,0
U02205,20,female,,,India,5519.750247210019,12,Debit Card,No,4
U28756,84,M,29/10/2019,2021-08-02 00:00:00,UK,8246.122743498778,9,,,2
U08513,27,M,2020-07-19,,United States,6058.593213248141,9,Credit Card,no,0
U10548,?,Female,,2021-08-02 00:00:00,india,112.6833358733802,1,,Y,6
U04379,40,,2020-07-19,N/A,,6757.22002978037,11,,,
U08067,-5,,29/10/2019,2021-08-02 00:00:00,U.K.,1658.9235129407011,12,COD,,five
U11305,71,Other,,N/A,United States,3407.8945422874795,5,Debit Card,N,2
U26493,32,F,2020-07-19,,USA,4453.4849507203635,1,UPI,No,5
U12148,62,M,2020-07-19,,,6115.284752695728,2,creditcard,N,3
U22661,71,,,2021-08-02 00:00:00,,5652.159861082051,1,NetBanking,,5
U12901,83,,29/10/2019,,Germany,2817.7449168916382,13,,Y,five
U10888,26,Male,09-07-2019,N/A,india,3031.2185183117213,2,creditcard,,
U09708,50,F,2020-07-19,,India,7673.25333577303,1,Debit Card,Yes,4
U11485,17,Other,,N/A,,2149.484088202189,2,,yes,6
U20708,40,male,,2021-08-02 00:00:00,,5761.636925863752,11,UPI,No,1
U14117,58,,,N/A,India,4925.335449092054,,,Yes,1
U27621,66,,09-07-2019,2021-08-02 00:00:00,USA,4746.0852972162875,7,COD,,1
,57,Female,not available,,india,1080.9175365192277,12,NetBanking,yes,1
U14220,62,,,,germany,6180.632939143525,1,NetBanking,,five
U24694,71,,09-07-2019,,United States,5429.976480671669,11,Credit Card,No,5
U16221,59,Male,not available,N/A,USA,6343.652062931486,10,Credit Card,,4
U07081,64,Male,09-07-2019,N/A,,3230.6365664160294,5,NetBanking,,2
U02371,18,Female,,N/A,germany,8204.077799089991,10,,N,1
U05016,41,Other,2020-07-19,N/A,India,6191.812016418791,-1,NetBanking,Y,5
U06302,66,,,,Germany,3456.0883718631526,5,,No,4
U06382,14,female,09-07-2019,2021-08-02 00:00:00,germany,3877.166204733454,ten,creditcard,N,6
U22923,74,male,,N/A,india,2824.8719646490763,12,Debit Card,yes,five
U12607,59,Other,29/10/2019,,U.S.A,4817.269030848256,7,COD,,1
U28494,72,male,09-07-2019,,UK,5373.396474027766,-1,,yes,5
U11452,67,Female,09-07-2019,2021-08-02 00:00:00,,6943.356787504585,0,Credit Card,N,4
U22836,66,female,,,U.S.A,4268.880596720269,3,Debit Card,Yes,five
U22776,18,,09-07-2019,,Germany,5541.326004959448,9,upi,No,
U27161,35,Female,09-07-2019,N/A,UK,5175.201915028683,ten,Credit Card,,3
U21180,72,male,09-07-2019,2021-08-02 00:00:00,germany,4395.6622262895025,,creditcard,Yes,five
U15865,75,,,N/A,USA,5032.542190823642,11,UPI,N,five
U18825,43,F,,N/A,Germany,8791.589572320361,7,upi,Yes,5
U27275,twenty,Male,,N/A,USA,4860.554381995053,4,,,1
U01017,15,Female,,N/A,india,1996.6755195244277,14,,No,4
U20885,71,male,not available,2021-08-02 00:00:00,USA,2036.207226659706,4,COD,N,0
U03047,200,Other,2020-07-19,,India,5454.549623212785,0,COD,Y,4
U13492,84,Male,,,india,6898.576896226264,6,creditcard,yes,
U10260,50,,09-07-2019,2021-08-02 00:00:00,,4535.12664866898,,COD,N,6
U22178,63,,09-07-2019,,germany,4399.3860566762,,Debit Card,,4
U13894,45,Female,29/10/2019,N/A,,4377.4507198581705,5,,No,5
U11857,-5,F,,,India,7084.0145226439345,-1,NetBanking,Y,2
U04250,-5,,2020-07-19,,U.K.,7355.121216468418,11,Credit Card,yes,
U22331,11,Female,not available,,India,5359.969000626481,12,COD,No,5
U29538,36,male,2020-07-19,2021-08-02 00:00:00,U.S.A,2437.469790751999,10,Debit Card,,0
U29230,27,M,29/10/2019,,India,4501.327441492588,ten,,Yes,3
U24769,86,F,2020-07-19,N/A,UK,5674.937835403962,6,,Y,5
U07391,?,F,,2021-08-02 00:00:00,USA,8392.14536579268,1,creditcard,yes,1
U02446,20,male,29/10/2019,,Germany,7293.033887021793,6,creditcard,No,5
U23507,87,male,09-07-2019,,India,5892.452247123512,6,upi,Yes,6
U29705,53,Female,,,Germany,5280.7569489235075,11,UPI,Yes,4
U17783,13,female,,,United States,8548.295993901695,10,NetBanking,Y,5
U10711,86,Other,29/10/2019,,U.K.,8140.173540359192,0,UPI,Y,2
U22679,,F,not available,,india,3331.0478671847404,11,,No,3
U12119,52,Female,,N/A,,5181.789759766603,10,,Y,6
U03687,48,female,,2021-08-02 00:00:00,,4898.701960014409,,NetBanking,,five
U16367,68,,not available,,UK,4026.272364063321,6,COD,N,4
U07864,34,male,2020-07-19,N/A,India,4988.834458263205,,upi,N,five
U06127,88,F,29/10/2019,,United States,4416.150476561703,14,upi,no,0
U29473,-5,Male,not available,2021-08-02 00:00:00,U.K.,7610.730005354193,ten,upi,Y,1
U16936,twenty,F,2020-07-19,N/A,UK,4712.927351218772,10,,yes,3
U21927,64,male,not available,N/A,Germany,3932.5280444105288,10,NetBanking,,2
U13834,74,,,,,2549.603176400278,6,upi,N,1
U08921,,Male,2020-07-19,2021-08-02 00:00:00,,6946.745155659076,12,,N,4
U18944,34,male,2020-07-19,2021-08-02 00:00:00,U.S.A,3106.2508602443345,-1,COD,,five
U28573,46,Other,,2021-08-02 00:00:00,,4329.301215060829,8,NetBanking,,5
U05108,84,,09-07-2019,,Germany,4884.403027504482,-1,,,4
U04266,89,M,09-07-2019,,USA,1820.1099444460338,12,,no,1
U04945,?,,29/10/2019,,U.S.A,3729.87594645445,14,creditcard,No,6
U08985,63,Female,09-07-2019,N/A,U.K.,6066.2139575476995,10,Debit Card,no,five
U22068,82,,not available,2021-08-02 00:00:00,U.S.A,7140.4405625773625,ten,Debit Card,no,5
U24700,37,F,,,U.K.,5056.522579031691,6,upi,N,2
U08366,61,female,not available,N/A,U.K.,3499.039025029868,11,Credit Card,Yes,5
U02551,73,,2020-07-19,2021-08-02 00:00:00,,6162.8573739379335,2,Debit Card,no,0
U03848,47,male,29/10/2019,N/A,germany,4158.229230140919,14,NetBanking,,0
U03456,53,,not available,,U.K.,5459.847728720404,ten,creditcard,no,0
U19142,71,female,09-07-2019,,,7560.66493925376,8,Credit Card,,4
U12031,77,Other,,,UK,7234.842136202209,10,UPI,Y,1
U20139,47,Other,09-07-2019,N/A,india,5454.549623212785,5,upi,No,1
U20026,59,male,,N/A,,4031.2511958937894,8,,no,five
U08119,70,,09-07-2019,N/A,United States,6608.52144423954,-1,Debit Card,,5
U28777,37,,09-07-2019,,india,5427.206159170333,6,NetBanking,yes,five
U10162,79,,29/10/2019,,india,7319.89084657333,0,creditcard,N,five
U01660,40,,not available,,germany,6493.802891669709,ten,Debit Card,Yes,5
U27151,66,Other,,N/A,United States,3073.7325344604105,7,,,3
U24613,19,Female,09-07-2019,,,5979.524851933763,4,COD,N,0
U29066,21,female,09-07-2019,,USA,4599.9437429731215,5,COD,Y,6
U13208,16,,09-07-2019,,UK,130.55679332407817,4,UPI,no,4
U10716,37,,2020-07-19,N/A,USA,5138.8809604233375,4,COD,no,5
U21970,84,male,2020-07-19,,U.K.,5702.868470754854,4,creditcard,No,
U13009,29,female,09-07-2019,,UK,5330.630282449131,6,UPI,No,1
U19960,74,Other,2020-07-19,2021-08-02 00:00:00,U.S.A,5355.815577292636,ten,NetBanking,Y,5
U22842,36,F,not available,2021-08-02 00:00:00,UK,2395.4748630859067,12,UPI,Yes,0
U25884,25,F,29/10/2019,,UK,3190.7253788340104,11,COD,,5
U11727,45,Male,not available,2021-08-02 00:00:00,india,5666.1852220278315,6,,,6
U22509,79,male,09-07-2019,2021-08-02 00:00:00,U.S.A,3905.147004358404,0,COD,,0
U13921,19,Other,not available,,germany,3826.30436417473,-1,Debit Card,No,1
U29036,53,Female,not available,N/A,Germany,5100.809111786918,-1,,No,6
U26804,28,,09-07-2019,2021-08-02 00:00:00,,6986.073328778861,14,,Yes,2
U13021,83,male,not available,N/A,United States,4721.409996123062,7,UPI,no,5
U19307,74,,09-07-2019,N/A,U.S.A,6517.330015659091,5,Debit Card,Yes,5
U11233,83,,,2021-08-02 00:00:00,Germany,5288.301420301788,ten,Credit Card,N,
U19092,71,Male,not available,,USA,7507.833826323553,6,Debit Card,,
U28915,42,F,29/10/2019,2021-08-02 00:00:00,USA,4077.1284030455963,4,NetBanking,N,3
U12600,46,Female,2020-07-19,N/A,germany,4594.884238179038,ten,,Y,five
U20555,22,F,not available,,U.K.,5253.370617186044,14,creditcard,,4
U28528,46,,2020-07-19,,india,5862.157949520656,4,creditcard,no,1
U10501,28,,29/10/2019,N/A,United States,3664.6173702455535,1,,,4
U08422,75,,not available,N/A,,5187.446072915108,12,Credit Card,,1
U19134,39,M,2020-07-19,N/A,,4648.548156354223,11,upi,,3
U15739,41,Female,not available,N/A,United States,5464.243152679626,0,COD,no,3
U10885,42,female,not available,,india,7100.526659531946,8,Credit Card,Y,5
U07476,49,F,29/10/2019,N/A,india,5203.204484222803,12,creditcard,Y,five
U07931,24,male,2020-07-19,,india,3575.6004547387956,4,Debit Card,No,4
U13699,79,,2020-07-19,N/A,germany,5385.003490372901,10,,,five
U02804,89,Male,2020-07-19,,United States,1636.6142512115075,11,creditcard,Yes,2
U16136,200,,09-07-2019,N/A,USA,2340.7547188815115,8,,Yes,1
U21828,47,M,not available,,,5554.346050694617,14,COD,Yes,five
U17225,17,female,not available,N/A,Germany,5099.93022110341,6,Debit Card,Yes,4
U05575,85,F,,N/A,India,5393.964496449269,14,,No,
U11775,48,Other,29/10/2019,2021-08-02 00:00:00,U.S.A,7010.060855224302,6,upi,No,0
U23894,69,female,29/10/2019,,U.S.A,6940.560598425394,3,creditcard,Yes,4
U29187,69,female,09-07-2019,2021-08-02 00:00:00,,4470.6356381846435,10,NetBanking,,6
U10681,65,F,2020-07-19,N/A,india,2533.250851790077,5,COD,Yes,5
U14918,27,Male,not available,,germany,1938.8559718543524,7,Debit Card,,1
U22789,57,female,2020-07-19,2021-08-02 00:00:00,India,6810.184070660541,9,UPI,Y,1
U13106,30,F,2020-07-19,N/A,U.K.,6618.390037074928,8,NetBanking,,4
U19918,65,female,09-07-2019,,U.K.,3928.6222945829486,11,UPI,N,4
U24241,21,Female,29/10/2019,2021-08-02 00:00:00,UK,5578.149324122447,11,COD,Yes,five
U00607,15,M,09-07-2019,2021-08-02 00:00:00,germany,4890.050187392939,14,Debit Card,Y,3
U23778,40,,2020-07-19,N/A,U.S.A,6542.944174383891,10,,no,1
U04618,80,,2020-07-19,,germany,4023.643508137191,-1,,No,
U14089,70,Other,09-07-2019,N/A,Germany,8548.27041178309,0,creditcard,,five
U29884,77,M,not available,2021-08-02 00:00:00,,5587.143470216854,14,Debit Card,,4
U15568,66,M,09-07-2019,,india,7858.366582133125,14,NetBanking,N,2
U29708,70,,29/10/2019,,germany,5620.787195785043,1,creditcard,Y,4
U20344,26,M,,,india,5074.422615298527,13,Debit Card,no,3
U04257,38,Male,29/10/2019,,U.K.,6588.583390000438,4,,No,3
U15931,76,Other,29/10/2019,N/A,U.S.A,4137.500457820246,4,Credit Card,yes,6
U21996,68,Male,,,India,4166.7923363698055,3,Credit Card,Y,4
U15794,12,,,N/A,germany,2228.3928891661117,3,UPI,yes,4
U10223,36,Other,,N/A,U.S.A,4902.968319910395,1,upi,No,5
U16585,10,M,29/10/2019,,India,4521.8073965441445,4,COD,No,3
U22943,88,female,09-07-2019,,U.S.A,7741.655604796023,14,UPI,N,6
U21515,87,Other,29/10/2019,2021-08-02 00:00:00,,1982.7345180310222,11,,Y,3
U29619,13,Male,09-07-2019,2021-08-02 00:00:00,USA,6704.293102063792,12,UPI,Y,0
U01364,13,Other,09-07-2019,N/A,United States,5333.215288499271,4,creditcard,No,6
U00751,84,F,09-07-2019,N/A,Germany,4467.316187876841,8,creditcard,No,five
U13237,42,Female,not available,2021-08-02 00:00:00,India,3187.5992359806696,13,,,
U14708,20,Male,2020-07-19,2021-08-02 00:00:00,,2302.853476510118,7,,No,4
U07545,85,Other,2020-07-19,,UK,5909.271419689327,6,UPI,No,4
U05344,88,Female,not available,,,9702.809681529641,,Credit Card,N,5
U01205,66,F,not available,N/A,UK,4269.821179257095,2,Debit Card,N,
U09512,35,male,not available,,U.K.,4477.711793836673,6,,No,2
U03887,35,male,,,UK,1417.684741814593,14,,Yes,4
U01330,63,Other,2020-07-19,2021-08-02 00:00:00,india,4392.339998159595,12,COD,No,five
U08622,36,Male,29/10/2019,2021-08-02 00:00:00,,4509.9959843311135,7,,,4
U26741,63,Other,09-07-2019,,U.S.A,9178.823662933879,6,UPI,No,five
U23903,11,male,not available,2021-08-02 00:00:00,Germany,5152.553761633982,11,,,1
U04683,18,,2020-07-19,2021-08-02 00:00:00,,6762.123285864985,-1,COD,Y,2
U27693,81,Other,not available,2021-08-02 00:00:00,India,2840.997037920357,6,,Yes,1
U18658,73,,29/10/2019,,UK,3080.5362113936103,4,COD,,five
U23907,74,,29/10/2019,N/A,india,5565.108125753423,6,creditcard,,5
U03365,30,,09-07-2019,N/A,U.K.,5567.5366276315,1,NetBanking,No,5
U17647,35,male,09-07-2019,N/A,Germany,5191.97337170427,12,UPI,N,4
U26971,24,F,,2021-08-02 00:00:00,India,3285.889539422371,2,,No,3
U20620,52,Female,not available,,india,5864.939691684556,12,NetBanking,no,2
U04299,48,F,09-07-2019,N/A,Germany,6851.327694896948,-1,upi,,6
U03733,25,Female,,,USA,5986.780636736061,,Debit Card,yes,4
U29675,44,male,09-07-2019,,United States,8015.159782057606,14,,Yes,4
U01665,32,Other,2020-07-19,,U.S.A,6156.324155503245,-1,COD,N,3
U00860,21,,09-07-2019,N/A,USA,6385.395195004304,6,creditcard,N,
U17228,65,female,2020-07-19,,,1278.4672466414568,5,Debit Card,yes,0
U27618,61,Female,,,USA,1501.0657146352992,4,NetBanking,N,five
U27916,28,Other,,2021-08-02 00:00:00,United States,4514.843014434034,7,creditcard,,3
U11681,71,female,09-07-2019,,USA,1894.5541325931054,2,COD,yes,3
U26514,17,,2020-07-19,,,9760.11635772519,10,,Yes,6
U16520,20,male,,,germany,7615.3542189900945,1,,No,2
U22131,52,Female,2020-07-19,,USA,6319.42141750218,,,N,1
U22878,78,Female,,N/A,USA,5290.668040158505,1,Debit Card,no,3
U11424,46,Other,29/10/2019,2021-08-02 00:00:00,germany,5902.684867066774,0,Credit Card,no,3
U05786,34,Male,not available,,,2000.0291216862506,,Credit Card,Y,2
U26796,33,M,,,USA,8109.772247019774,9,upi,no,3
U09345,43,,not available,,,9023.816442236532,4,creditcard,no,1
U28750,?,Female,,,India,4947.324478997498,2,creditcard,Yes,4
U25554,21,,not available,N/A,United States,5498.328146463809,13,Debit Card,No,0
U25144,51,Male,29/10/2019,,United States,3973.2512396925404,3,,,five
U27486,88,female,09-07-2019,2021-08-02 00:00:00,UK,10190.684859135781,8,upi,Yes,1
U22584,21,Male,09-07-2019,2021-08-02 00:00:00,,7200.33613030384,13,,yes,0
U26986,38,male,,N/A,U.S.A,4500.744766417503,13,NetBanking,,1
U11598,29,male,09-07-2019,,U.S.A,5729.332882379291,6,Debit Card,,3
U08325,88,F,,,UK,6295.360763803202,14,,No,
U18445,12,F,,N/A,india,7120.820163361678,10,Credit Card,,4
U04378,89,,09-07-2019,2021-08-02 00:00:00,India,2660.397666932391,ten,Credit Card,yes,6
U11045,70,M,2020-07-19,,U.S.A,4785.656565748485,6,,Yes,2
U03730,,male,09-07-2019,2021-08-02 00:00:00,india,1895.9659009997022,ten,,Y,
U11684,80,M,,,United States,3135.470742855141,,Debit Card,N,2
U24702,31,Female,not available,2021-08-02 00:00:00,,5247.799820611906,8,NetBanking,no,6
U06122,88,F,,,U.K.,5205.02409532,7,upi,Yes,4
U01795,82,,not available,,U.K.,4832.67679753459,1,Debit Card,,five
U10041,26,M,not available,,Germany,5165.340481585184,8,NetBanking,No,
U20697,11,,2020-07-19,,U.S.A,4837.740125085939,,NetBanking,,1
U08187,16,female,09-07-2019,,United States,2658.0070460443385,8,,No,five
U28552,23,,09-07-2019,,germany,5539.344916224218,ten,NetBanking,N,4
U04840,13,female,29/10/2019,,Germany,7790.789841252501,13,,Y,3
U10919,54,,not available,,United States,6369.730966092482,3,creditcard,no,3
U03726,72,male,not available,2021-08-02 00:00:00,U.K.,3386.346601931982,8,,yes,1
U28136,19,Other,2020-07-19,2021-08-02 00:00:00,,6701.535400689327,6,upi,no,4
U00259,54,male,2020-07-19,,india,6058.593213248141,2,,No,
U17625,53,Other,09-07-2019,,,5373.695651427652,6,UPI,N,0
U01843,64,,09-07-2019,,,7882.974897637527,6,Debit Card,no,3
U22161,27,female,not available,N/A,United States,5798.834532187968,0,UPI,no,five
U26088,20,M,29/10/2019,N/A,India,4848.729074242727,,NetBanking,N,1
U13754,63,,2020-07-19,,U.S.A,5294.4094584071445,10,,,
U28770,10,male,,2021-08-02 00:00:00,germany,3536.8296096523354,3,upi,Y,five
U28853,62,F,2020-07-19,,germany,3199.7010143693033,14,,,4
U26792,89,F,,,,6905.657334161146,14,creditcard,,2
U02280,87,female,,N/A,U.K.,4995.073816278997,ten,COD,Y,0
U25531,42,,09-07-2019,2021-08-02 00:00:00,UK,8800.816939892324,12,Credit Card,,five
U29788,16,F,,,USA,4161.43061040154,,COD,Y,five
U07796,,M,29/10/2019,,india,8094.424853503637,3,creditcard,yes,0
U04567,34,female,09-07-2019,,Germany,3352.80212545599,4,,No,five
