,user_id,age,gender,signup_date,last_login,country,purchase_amount,items_purchased,payment_method,is_returned,rating
43328,U06486,84,,2020-07-19,,,4618.7095,1,Credit card,Unknown,5
43329,U17639,59,M,not available,,Germany,3306.1772,2,Unknown,N,2
43330,U02660,23,F,29/10/2019,,United states,3965.051,7,Credit card,Unknown,1
43331,U28800,27,,29/10/2019,,,1922.5938,0,Upi,Unknown,3
43332,U25618,86,Other,09-07-2019,,,2727.5854,10,Cod,N,4
43333,U04452,43,F,09-07-2019,,India,5080.407,3,Unknown,Y,3
43334,U26018,,,2020-07-19,,USA,4306.014,5,Credit card,Y,5
43335,U23486,50,F,2020-07-19,,United states,3724.5063,10,Cod,Unknown,5
43336,U11869,84,F,29/10/2019,,U.s.a,7347.3345,13,Netbanking,Unknown,1
43337,U04176,58,F,2020-07-19,,,4794.448,10,Upi,Y,4
43338,U03686,78,F,not available,,USA,5999.9297,9,Unknown,N,0
43339,U26480,200,F,09-07-2019,,United states,4895.5386,10,Netbanking,N,1
43340,U27289,18,F,29/10/2019,,U.k.,3143.04,7,Cod,Y,5
43341,U05237,57,M,2020-07-19,2021-08-02 00:00:00,India,7508.251,11,Debitcard,Y,0
43342,U26453,21,F,not available,,India,5334.8223,13,Upi,N,5
43343,U24045,74,M,2020-07-19,2021-08-02 00:00:00,India,6714.0347,6,Unknown,Y,5
43344,U00790,23,M,,,United states,5516.386,8,Upi,N,3
43345,U14827,73,Other,09-07-2019,,Uk,6331.4204,13,Cod,Unknown,5
43346,U14186,35,,29/10/2019,2021-08-02 00:00:00,United states,7518.3257,9,Unknown,N,3
43347,U08416,16,Other,29/10/2019,,Uk,6990.774,2,Credit card,N,5
43348,U19418,64,M,29/10/2019,,U.k.,5747.131,10,Unknown,Y,3
43349,U14754,68,,29/10/2019,,U.k.,4146.6646,0,Upi,N,1
43350,U13067,89,M,not available,,,4501.6655,14,Creditcard,Unknown,5
43351,U28808,88,Other,,2021-08-02 00:00:00,Germany,7488.5225,14,Unknown,N,3
43352,U16609,65,M,09-07-2019,,Uk,6702.8076,3,Netbanking,Y,3
43353,U27981,77,F,09-07-2019,2021-08-02 00:00:00,India,5169.7666,6,Cod,N,3
43354,U21732,39,F,2020-07-19,2021-08-02 00:00:00,U.s.a,6979.072,11,Credit card,Y,5
43355,U22850,32,F,2020-07-19,,USA,3759.868,12,Creditcard,N,3
43356,U19563,88,F,29/10/2019,,Germany,5926.293,3,Cod,N,3
43357,U09003,26,M,2020-07-19,,U.s.a,5154.6646,7,Debitcard,Unknown,2
43358,U27068,11,M,2020-07-19,2021-08-02 00:00:00,Germany,5495.6753,14,Upi,Y,2
43359,U14228,81,M,29/10/2019,,Uk,8066.233,3,Unknown,N,5
43360,U28678,79,F,29/10/2019,2021-08-02 00:00:00,Germany,3427.9458,7,Upi,Y,3
43361,U04223,48,F,2020-07-19,,U.k.,5489.636,5,Unknown,N,3
43362,U23904,57,M,09-07-2019,2021-08-02 00:00:00,U.s.a,2929.8247,5,Unknown,Unknown,5
43363,U04066,14,M,09-07-2019,2021-08-02 00:00:00,India,2319.9175,7,Netbanking,Y,2
43364,U20746,30,Other,2020-07-19,2021-08-02 00:00:00,Uk,4840.6973,10,Debitcard,Unknown,1
43365,U21407,59,,not available,,United states,3812.8513,10,Cod,N,2
43366,U20693,29,,,2021-08-02 00:00:00,Germany,-68.89176,7,Unknown,Y,3
43367,U00246,80,F,09-07-2019,,USA,3285.6814,0,Unknown,N,5
43368,U22121,88,F,2020-07-19,2021-08-02 00:00:00,U.s.a,6013.465,8,Upi,Y,4
43369,U18002,82,,29/10/2019,,,5223.416,1,Unknown,N,0
43370,U26403,36,,,,,8260.919,3,Debitcard,N,5
43371,U11637,11,Other,09-07-2019,,USA,4892.533,11,Credit card,N,5
43372,U08612,56,M,not available,,Germany,7028.289,13,Cod,N,3
43373,U05160,49,F,,,,4509.926,3,Debitcard,Y,3
43374,U27340,45,,2020-07-19,,Uk,6259.248,13,Upi,N,4
43375,U01371,80,M,not available,,United states,3363.7175,12,Upi,Y,2
43376,U07728,22,M,not available,,Germany,7720.8813,7,Unknown,N,3
43377,U04238,-5,F,,,Uk,3527.0056,7,Credit card,Y,3
43378,U26764,31,M,09-07-2019,,India,6793.4653,1,Debitcard,Y,1
43379,U18996,27,M,29/10/2019,,USA,3850.3203,5,Unknown,Y,2
43380,U18464,84,,2020-07-19,,USA,5951.4556,14,Debitcard,Unknown,4
43381,U05919,15,M,29/10/2019,,Germany,1051.3998,5,Unknown,N,3
43382,U04324,77,Other,2020-07-19,2021-08-02 00:00:00,,5991.3022,11,Upi,Y,3
43383,U07797,76,F,not available,,India,8915.178,7,Credit card,Y,3
43384,U19119,61,M,not available,2021-08-02 00:00:00,Germany,6297.018,6,Credit card,N,5
43385,U22467,79,M,2020-07-19,,India,2294.149,8,Upi,N,2
43386,U23736,88,M,not available,2021-08-02 00:00:00,India,7051.3394,3,Unknown,Unknown,0
43387,U09021,12,M,,,Germany,1084.4508,11,Unknown,N,5
43388,U03058,26,,,2021-08-02 00:00:00,,4221.813,9,Unknown,N,1
43389,U09041,75,,29/10/2019,,Uk,7042.2427,8,Unknown,Y,3
43390,U05334,66,F,09-07-2019,,United states,6025.0703,1,Upi,Y,3
43391,U27356,89,M,09-07-2019,,Germany,4573.925,9,Creditcard,N,0
43392,U01153,31,,29/10/2019,2021-08-02 00:00:00,Germany,6521.0654,0,Upi,Y,3
43393,U04940,20,,29/10/2019,,U.k.,3029.4219,11,Unknown,N,1
43394,U14607,45,M,,,United states,7145.225,12,Credit card,N,3
43395,U12021,62,F,2020-07-19,,USA,3691.2864,0,Cod,Unknown,4
43396,U27258,85,F,,,Uk,6982.8857,4,Unknown,N,2
43397,U03079,49,M,09-07-2019,,Germany,3078.1318,10,Unknown,Y,3
43398,U16786,44,,09-07-2019,,India,5132.3784,4,Creditcard,Unknown,5
43399,U19359,52,,29/10/2019,,,6537.9023,7,Credit card,Y,5
43400,U26178,54,,,2021-08-02 00:00:00,,2487.1606,14,Unknown,Unknown,4
43401,U12914,50,F,29/10/2019,,Germany,4085.2427,7,Unknown,Y,5
43402,U07536,73,Other,,,USA,2732.7148,4,Debitcard,Y,2
43403,U22303,24,F,not available,,Germany,3506.0562,2,Credit card,N,1
43404,U23144,53,M,,2021-08-02 00:00:00,U.s.a,8241.405,0,Creditcard,N,5
43405,U00980,51,M,not available,,United states,4970.5815,0,Unknown,N,5
43406,U06680,68,F,,,India,5035.1587,3,Upi,Y,5
43407,U13364,200,,2020-07-19,,India,338.35358,5,Cod,N,3
43408,U10486,13,,09-07-2019,,USA,6424.0693,4,Upi,N,5
43409,U02384,80,,29/10/2019,2021-08-02 00:00:00,India,3157.9316,2,Upi,Unknown,1
43410,U11544,38,M,2020-07-19,,India,3405.1611,11,Unknown,N,0
43411,U12320,50,M,09-07-2019,,Germany,6407.59,5,Netbanking,Y,5
43412,U08990,15,F,not available,,,4636.4863,10,Upi,Y,5
43413,U10787,48,F,29/10/2019,2021-08-02 00:00:00,,4807.076,2,Credit card,N,5
43414,U01366,20,,09-07-2019,,,4718.5825,12,Upi,Unknown,1
43415,U02938,75,M,29/10/2019,2021-08-02 00:00:00,,2750.5576,8,Creditcard,Y,3
43416,U17646,20,M,2020-07-19,,,5920.1763,11,Debitcard,Y,5
43417,U24043,36,F,09-07-2019,,India,1731.4446,7,Credit card,Y,1
43418,U27352,16,,29/10/2019,,USA,3608.5872,13,Cod,Unknown,5
43419,U27824,20,F,not available,,Uk,4695.816,10,Credit card,N,0
43420,U06187,41,M,not available,2021-08-02 00:00:00,Germany,3662.7178,7,Netbanking,Y,0
43421,U08495,60,M,,2021-08-02 00:00:00,United states,6885.8643,4,Credit card,Y,3
43422,U09885,49,F,,,USA,4224.6616,7,Creditcard,Y,3
43423,U18700,16,,29/10/2019,,India,9591.448,1,Creditcard,N,2
43424,U15018,10,,not available,,India,4427.4824,9,Upi,Unknown,3
43425,U29071,34,M,09-07-2019,,Uk,6719.5303,12,Unknown,N,1
43426,U24293,15,F,09-07-2019,,,8545.86,10,Credit card,N,2
43427,U17305,25,F,2020-07-19,,India,4978.6543,0,Upi,Unknown,5
43428,U07114,24,Other,,,India,4098.352,2,Cod,N,2
43429,U06574,31,Other,not available,,Uk,3383.809,8,Credit card,N,0
43430,U24996,27,M,2020-07-19,2021-08-02 00:00:00,India,7085.531,11,Cod,Y,3
43431,U26754,59,,29/10/2019,,U.k.,9491.502,9,Unknown,Unknown,5
43432,U05529,81,Other,,,Germany,3897.651,3,Unknown,N,4
43433,U03809,19,F,not available,,Germany,7163.4355,1,Unknown,Y,5
43434,U13536,58,,not available,,U.k.,3410.7393,0,Upi,N,0
43435,U17550,79,M,29/10/2019,2021-08-02 00:00:00,USA,2214.9548,12,Unknown,N,4
43436,U29249,19,Other,not available,,Germany,5805.3364,14,Cod,Unknown,3
43437,U08731,48,F,2020-07-19,,U.s.a,3636.2112,10,Netbanking,Unknown,5
43438,U22652,67,,,2021-08-02 00:00:00,United states,6404.5645,2,Upi,Y,5
43439,U05331,80,F,2020-07-19,2021-08-02 00:00:00,Germany,2365.2273,0,Netbanking,N,5
43440,U21413,51,M,09-07-2019,2021-08-02 00:00:00,Germany,4580.9756,10,Upi,Unknown,2
43441,U28075,54,,not available,,Germany,3233.3525,2,Upi,Y,3
43442,U17844,37,F,not available,,India,6255.3916,8,Debitcard,N,1
43443,U04687,82,M,not available,,U.s.a,6651.785,14,Credit card,Unknown,0
43444,U05357,14,Other,29/10/2019,,India,3623.4844,11,Unknown,Unknown,1
43445,U21123,66,F,09-07-2019,,U.k.,7645.629,6,Debitcard,Y,0
43446,U00327,89,F,09-07-2019,2021-08-02 00:00:00,United states,5253.461,14,Unknown,N,5
43447,U27435,38,F,2020-07-19,,Germany,5490.2417,12,Cod,N,3
43448,U21622,64,M,not available,,USA,3586.742,7,Cod,Unknown,0
43449,U10285,32,F,29/10/2019,2021-08-02 00:00:00,India,4147.6816,14,Upi,Y,1
43450,U10323,66,,2020-07-19,,,9536.172,11,Debitcard,Y,5
43451,U27417,27,,not available,2021-08-02 00:00:00,United states,3486.456,0,Upi,Y,5
43452,U24927,35,,09-07-2019,,India,8576.114,7,Unknown,N,1
43453,U21516,14,M,not available,2021-08-02 00:00:00,U.k.,2176.3145,8,Credit card,N,5
43454,U21116,17,,not available,,Germany,6518.8555,10,Creditcard,Y,5
43455,U20292,28,,09-07-2019,,United states,4215.5435,0,Cod,Y,3
43456,U05291,37,F,not available,,USA,5618.452,8,Upi,Unknown,5
43457,U08425,77,,09-07-2019,,India,5876.6045,0,Upi,Unknown,5
43458,U15540,-5,M,2020-07-19,,U.k.,2903.8557,11,Credit card,N,3
43459,U03122,59,F,,2021-08-02 00:00:00,U.k.,6970.5957,12,Creditcard,N,5
43460,U04876,85,M,09-07-2019,,India,5995.332,3,Cod,Unknown,2
43461,U19112,74,Other,2020-07-19,,,5907.3545,7,Upi,N,1
43462,U13706,17,,29/10/2019,2021-08-02 00:00:00,,4415.426,10,Creditcard,Y,5
43463,U09124,69,F,2020-07-19,,,7036.7026,13,Netbanking,N,2
43464,U24379,67,F,09-07-2019,,Germany,6352.7354,3,Unknown,N,5
43465,U01823,36,F,not available,,U.k.,6195.589,9,Debitcard,Y,3
43466,U19884,200,M,09-07-2019,,Uk,5213.174,1,Upi,Unknown,2
43467,U04073,42,F,2020-07-19,,Germany,6802.782,9,Cod,N,0
43468,U27921,55,M,2020-07-19,,Germany,6761.697,8,Upi,Y,5
43469,U25436,46,M,29/10/2019,,Uk,4827.6167,0,Debitcard,Unknown,3
43470,U17614,78,M,,2021-08-02 00:00:00,India,9539.703,0,Credit card,Y,5
43471,U10387,24,M,2020-07-19,,India,4262.8906,10,Credit card,Y,4
43472,U04395,76,F,2020-07-19,,USA,5965.3813,0,Upi,N,3
43473,U06051,37,Other,09-07-2019,,U.k.,3899.1106,0,Creditcard,Y,3
43474,U01476,72,,29/10/2019,,India,5960.0127,8,Credit card,N,5
43475,U18407,12,F,29/10/2019,,Germany,5164.119,8,Debitcard,Y,1
43476,U18980,61,F,not available,2021-08-02 00:00:00,Uk,4261.419,5,Unknown,N,1
43477,U24224,53,M,2020-07-19,,U.k.,3080.647,10,Unknown,N,0
43478,U07121,69,F,2020-07-19,,U.k.,1306.4296,10,Unknown,N,1
43479,U02430,67,,,,India,6490.688,7,Unknown,Unknown,5
43480,U07954,23,F,09-07-2019,2021-08-02 00:00:00,United states,3818.733,0,Netbanking,Unknown,5
43481,U23327,15,Other,2020-07-19,2021-08-02 00:00:00,,3334.0427,13,Cod,N,4
43482,U11881,28,M,,,Uk,5196.6855,11,Unknown,Y,5
43483,U16917,71,M,29/10/2019,,India,3532.805,12,Debitcard,Y,5
43484,U17640,14,,09-07-2019,,U.s.a,5077.082,7,Cod,Y,5
43485,U18041,58,M,2020-07-19,,U.k.,6844.55,0,Netbanking,Y,3
43486,U25728,60,F,2020-07-19,,India,5662.782,1,Upi,Y,1
43487,U12085,35,F,09-07-2019,,United states,7417.959,10,Unknown,Y,5
43488,U18136,65,,,2021-08-02 00:00:00,,6714.0347,1,Creditcard,Unknown,5
43489,U26259,27,M,29/10/2019,2021-08-02 00:00:00,,4429.647,7,Upi,Unknown,2
43490,U23097,54,M,,,India,8126.8257,13,Debitcard,N,5
43491,U02978,?,F,not available,,United states,3441.046,14,Netbanking,N,4
43492,U04332,18,Other,2020-07-19,,Uk,5554.346,12,Upi,Y,5
43493,U20037,11,F,not available,2021-08-02 00:00:00,Uk,7137.025,7,Upi,Y,1
43494,U03013,51,M,09-07-2019,,U.k.,6473.7983,11,Netbanking,Unknown,0
43495,U25276,79,,2020-07-19,,U.k.,8579.955,13,Credit card,Unknown,0
43496,U15089,-5,M,2020-07-19,,Germany,5144.2427,12,Credit card,Y,3
43497,U29246,81,M,09-07-2019,,U.k.,6574.0625,6,Netbanking,Y,1
43498,U24036,77,M,not available,,India,6089.454,12,Creditcard,Y,0
43499,U23484,40,M,,,,7431.3594,9,Netbanking,Y,1
43500,U27640,28,M,not available,,Uk,5335.5283,4,Netbanking,Y,4
43501,U14008,80,,29/10/2019,2021-08-02 00:00:00,Uk,6163.141,14,Unknown,Unknown,4
43502,U21250,56,Other,not available,2021-08-02 00:00:00,Germany,2591.5366,12,Upi,Y,1
43503,U18148,46,M,,2021-08-02 00:00:00,U.s.a,6231.618,13,Unknown,Unknown,5
43504,U28894,20,,29/10/2019,,,4114.718,11,Unknown,Y,4
43505,U17506,28,F,09-07-2019,,United states,3642.1396,5,Netbanking,N,5
43506,U03830,34,,2020-07-19,,U.s.a,6316.932,0,Upi,N,5
43507,U23084,62,M,29/10/2019,,,6413.0825,2,Upi,Y,4
43508,U02958,84,F,29/10/2019,2021-08-02 00:00:00,,769.36725,2,Cod,Y,5
43509,U26896,13,F,29/10/2019,,U.s.a,3613.7188,11,Unknown,Y,3
43510,U25998,55,M,2020-07-19,,,3712.6455,12,Unknown,Y,4
43511,U01540,40,M,,2021-08-02 00:00:00,,4541.4985,9,Creditcard,N,0
43512,U29101,45,F,29/10/2019,,India,5026.6562,12,Upi,Unknown,0
43513,U08714,13,F,09-07-2019,,Germany,5909.913,12,Upi,Y,5
43514,U11199,11,M,,,Germany,5381.3794,10,Unknown,N,4
43515,U21851,48,,09-07-2019,,,4852.505,7,Upi,Y,5
43516,U07053,53,F,2020-07-19,,USA,7613.0605,9,Creditcard,N,1
43517,U05670,28,F,09-07-2019,,Germany,5536.303,9,Debitcard,Y,4
43518,U10690,50,M,not available,2021-08-02 00:00:00,,3816.4463,1,Netbanking,N,5
43519,U14262,47,,not available,,Germany,5744.981,7,Creditcard,N,3
43520,U15347,83,M,2020-07-19,2021-08-02 00:00:00,Uk,7707.465,10,Debitcard,Unknown,5
43521,U10281,74,M,,,Germany,6332.455,10,Debitcard,Unknown,4
43522,U18122,44,M,2020-07-19,,India,3773.9368,6,Debitcard,Y,5
43523,U20573,20,Other,,2021-08-02 00:00:00,,2311.4207,6,Unknown,N,5
43524,U02533,68,M,not available,,,2576.9077,7,Cod,Y,5
43525,U10756,87,M,not available,,,3296.313,3,Unknown,Y,5
43526,U21653,79,Other,not available,2021-08-02 00:00:00,U.k.,3514.4116,7,Cod,Unknown,5
43527,U27340,52,M,29/10/2019,,India,3659.0789,6,Unknown,Y,5
43528,U25074,14,F,not available,2021-08-02 00:00:00,United states,8283.711,6,Credit card,Y,5
43529,U18802,35,F,09-07-2019,,India,6940.025,7,Cod,N,3
43530,U05076,?,F,2020-07-19,,United states,7275.79,0,Netbanking,Y,2
43531,U27322,41,F,,,Germany,-917.1407,3,Netbanking,Y,0
43532,U16868,56,M,not available,,Germany,4940.1997,3,Upi,Y,0
43533,U17048,65,F,2020-07-19,,United states,5173.2324,10,Credit card,Y,0
43534,U19838,200,,29/10/2019,,,4979.4854,11,Upi,N,5
43535,U17011,59,F,not available,,India,5598.3804,3,Upi,Y,3
43536,U09876,83,F,2020-07-19,2021-08-02 00:00:00,,670.62683,7,Unknown,N,1
43537,U25307,67,M,,,India,5609.021,7,Unknown,Unknown,4
43538,U04287,37,,not available,,Germany,8174.9736,0,Upi,Unknown,3
43539,U14056,88,M,09-07-2019,,Uk,2668.4192,13,Debitcard,N,3
43540,U15171,64,M,not available,,United states,5380.1064,4,Cod,Y,2
43541,U09436,67,M,2020-07-19,,U.s.a,3822.6296,13,Upi,Y,5
43542,U05166,49,M,29/10/2019,,U.k.,2327.887,4,Credit card,Unknown,4
43543,U10366,67,M,not available,,India,4517.6597,2,Upi,Y,4
43544,U20258,81,F,09-07-2019,2021-08-02 00:00:00,USA,7118.9927,9,Credit card,Unknown,5
43545,U10966,55,Other,29/10/2019,2021-08-02 00:00:00,U.s.a,4843.8,12,Netbanking,N,4
43546,U27654,83,M,09-07-2019,,USA,6237.9844,0,Debitcard,Y,5
43547,U12983,54,Other,29/10/2019,,U.s.a,5026.148,5,Upi,Y,5
43548,U25715,19,F,not available,,India,5410.038,6,Upi,Y,3
43549,U29235,?,M,2020-07-19,2021-08-02 00:00:00,Germany,6615.579,6,Netbanking,N,5
43550,U27693,57,F,29/10/2019,,USA,4244.8223,7,Unknown,N,1
43551,U27016,71,,29/10/2019,2021-08-02 00:00:00,India,6616.546,4,Unknown,Y,3
43552,U12310,37,,,,U.s.a,3626.8564,6,Upi,N,3
43553,U27778,29,M,not available,,Uk,2761.4805,12,Debitcard,N,4
43554,U11390,79,F,not available,,India,6304.7666,12,Credit card,Unknown,4
43555,U20924,50,F,09-07-2019,,Germany,4441.624,4,Credit card,N,3
43556,U13064,15,M,2020-07-19,2021-08-02 00:00:00,Germany,5583.77,0,Upi,Unknown,4
43557,U10236,20,M,2020-07-19,,Germany,3640.6604,4,Creditcard,N,4
43558,U07476,39,M,not available,,Uk,3052.6653,10,Cod,Unknown,3
43559,U00707,12,,,,U.k.,6425.968,14,Credit card,Y,0
43560,U08624,81,Other,2020-07-19,,Germany,5100.1353,4,Credit card,Y,1
43561,U25048,42,F,09-07-2019,,United states,554.4894,4,Netbanking,Y,0
43562,U16325,63,,not available,,,4278.7104,14,Netbanking,Y,3
43563,U00047,56,,,,Germany,3786.8032,11,Unknown,Y,0
43564,U01914,,M,2020-07-19,,U.s.a,5025.3203,0,Upi,Y,4
43565,U17489,19,M,,,,5920.449,7,Unknown,Unknown,1
43566,U19564,28,Other,29/10/2019,2021-08-02 00:00:00,United states,4059.7656,5,Unknown,N,1
43567,U26466,18,M,,,,4293.311,14,Credit card,Unknown,5
43568,U15390,16,M,29/10/2019,,U.s.a,3858.7485,4,Credit card,N,3
43569,U24933,70,M,09-07-2019,,,9517.978,2,Netbanking,Y,2
43570,U16951,23,F,2020-07-19,,U.s.a,5582.357,2,Cod,N,3
43571,U08671,11,,29/10/2019,,India,8336.895,8,Upi,Y,4
43572,U17250,31,M,29/10/2019,,U.k.,4183.08,13,Credit card,Unknown,5
43573,U11452,69,F,not available,,India,3324.4248,0,Debitcard,Y,3
43574,U28635,54,Other,2020-07-19,,Uk,2227.6577,9,Upi,Y,3
43575,U01028,29,M,2020-07-19,2021-08-02 00:00:00,Uk,5211.504,0,Creditcard,Unknown,5
43576,U27933,35,Other,29/10/2019,2021-08-02 00:00:00,U.k.,3187.2979,3,Upi,N,3
43577,U01813,68,M,29/10/2019,,,5544.5195,1,Upi,N,4
43578,U20112,77,M,not available,,U.s.a,8052.5474,13,Netbanking,N,5
43579,U05513,48,F,29/10/2019,,USA,8582.417,1,Unknown,N,4
43580,U19910,32,M,09-07-2019,,United states,4537.008,12,Unknown,Y,5
43581,U21187,89,,not available,,Uk,5168.701,9,Unknown,N,5
43582,U22953,34,,not available,,U.k.,3259.7053,8,Creditcard,N,5
43583,U01050,82,F,29/10/2019,,United states,4650.6724,7,Netbanking,N,5
43584,U24702,62,Other,,2021-08-02 00:00:00,United states,7454.378,11,Unknown,N,5
43585,U06278,20,,29/10/2019,,Germany,5580.449,6,Credit card,N,5
43586,U11798,34,,29/10/2019,,U.s.a,1540.0173,5,Cod,N,1
43587,U26954,40,F,29/10/2019,,Germany,5139.4717,11,Credit card,N,1
43588,U18036,55,F,09-07-2019,2021-08-02 00:00:00,Germany,3449.964,7,Upi,Y,5
43589,U14727,36,,,,,7922.7334,6,Unknown,Y,5
43590,U24583,72,M,,,India,7945.064,7,Upi,N,4
43591,U04708,56,M,not available,,Germany,2836.8074,0,Unknown,N,2
43592,U09476,23,M,09-07-2019,,United states,6265.649,2,Debitcard,Y,3
43593,U05318,32,F,2020-07-19,,U.s.a,8782.317,14,Creditcard,Y,1
43594,U29269,25,,2020-07-19,,U.s.a,2638.4873,5,Cod,N,1
43595,U05859,29,M,09-07-2019,,Uk,5802.5933,4,Debitcard,Unknown,3
43596,U12673,12,M,29/10/2019,,Germany,4330.214,13,Cod,Unknown,5
43597,U22999,15,,2020-07-19,,Uk,1480.8516,11,Credit card,Y,1
43598,U24754,38,F,29/10/2019,,Uk,193.33234,2,Netbanking,Y,4
43599,U06593,13,,09-07-2019,,India,5077.966,6,Debitcard,Y,3
43600,U19979,74,F,29/10/2019,,USA,5332.694,0,Unknown,N,5
43601,U04910,17,F,09-07-2019,2021-08-02 00:00:00,India,7671.3745,7,Unknown,N,4
43602,U28393,57,F,not available,,,6169.0176,3,Upi,N,3
43603,U03254,-5,M,2020-07-19,,India,3204.3772,11,Debitcard,Y,0
43604,U04453,25,F,29/10/2019,,India,7791.2695,1,Unknown,Unknown,5
43605,U18807,56,M,not available,,USA,2463.1743,10,Unknown,Unknown,3
43606,U24492,40,M,2020-07-19,,,5997.0103,1,Creditcard,Unknown,1
43607,U21181,38,,09-07-2019,,USA,4279.813,2,Upi,Y,0
43608,U23365,85,M,09-07-2019,,Germany,7229.4106,10,Credit card,N,1
43609,U26326,77,M,09-07-2019,,Germany,4299.9434,5,Upi,N,4
43610,U07937,52,,2020-07-19,2021-08-02 00:00:00,U.s.a,4181.3555,10,Unknown,Y,3
43611,U23065,43,F,not available,2021-08-02 00:00:00,Germany,4308.4106,0,Upi,N,5
43612,U21261,15,M,09-07-2019,2021-08-02 00:00:00,U.k.,7112.206,8,Debitcard,Unknown,0
43613,U04177,58,,,2021-08-02 00:00:00,Uk,6158.499,5,Unknown,N,2
43614,U03429,69,M,not available,,India,5286.4995,10,Cod,Y,3
43615,U00184,60,,09-07-2019,,,2608.2908,10,Debitcard,N,1
43616,U26911,18,M,not available,,India,6837.384,2,Upi,N,5
43617,U03133,14,M,09-07-2019,,United states,5288.678,10,Upi,N,5
43618,U04978,73,,2020-07-19,,Germany,4677.558,0,Debitcard,N,3
43619,U08698,25,,,,U.s.a,2368.6096,11,Netbanking,Y,0
43620,U22521,68,M,29/10/2019,2021-08-02 00:00:00,Uk,7529.705,0,Debitcard,N,2
43621,U13773,65,M,09-07-2019,,,1148.4216,3,Unknown,Y,3
43622,U28701,74,,2020-07-19,,,3113.7505,6,Credit card,Unknown,5
43623,U18316,-5,M,not available,,U.s.a,5478.546,6,Netbanking,Y,3
43624,U06174,44,F,09-07-2019,2021-08-02 00:00:00,,3732.1477,8,Unknown,Y,5
43625,U21796,19,M,29/10/2019,,India,5496.202,8,Cod,Unknown,5
43626,U17580,56,F,,2021-08-02 00:00:00,U.s.a,3023.1682,7,Debitcard,Unknown,4
43627,U11877,44,M,29/10/2019,,India,6268.131,13,Upi,N,3
43628,U21631,71,F,,,Germany,3755.9568,0,Netbanking,Y,5
43629,U20565,42,F,29/10/2019,,Germany,4198.708,10,Unknown,Unknown,5
43630,U17722,24,,not available,,India,10334.678,7,Unknown,Y,3
43631,U22555,200,,,,India,4150.493,11,Upi,N,4
43632,U14457,44,,09-07-2019,2021-08-02 00:00:00,U.k.,3446.048,12,Upi,Unknown,5
43633,U13562,19,,not available,2021-08-02 00:00:00,,4496.9194,13,Cod,N,2
43634,U19004,89,,not available,,United states,4726.064,9,Netbanking,N,1
43635,U06546,29,M,2020-07-19,2021-08-02 00:00:00,Uk,2050.9204,13,Unknown,Unknown,2
43636,U25258,17,,not available,,,8301.882,9,Cod,Y,5
43637,U11706,17,M,09-07-2019,2021-08-02 00:00:00,India,5817.937,10,Debitcard,Y,0
43638,U28943,22,,,,India,532.72614,2,Upi,Y,5
43639,U22315,85,M,29/10/2019,,U.k.,3169.2683,1,Unknown,Unknown,5
43640,U10352,68,M,29/10/2019,2021-08-02 00:00:00,India,6158.542,9,Upi,Y,3
43641,U01729,20,,2020-07-19,,Germany,4122.9062,14,Upi,Unknown,5
43642,U09609,56,F,29/10/2019,,Germany,3081.017,6,Upi,Unknown,4
43643,U12206,69,M,2020-07-19,,Germany,2258.4675,6,Debitcard,Y,5
43644,U00018,50,,2020-07-19,,Germany,6337.5195,4,Netbanking,Y,3
43645,U22355,61,M,not available,,Germany,2765.667,11,Cod,Unknown,5
43646,U27228,85,F,not available,2021-08-02 00:00:00,Uk,1702.1154,8,Debitcard,N,1
43647,U28376,63,M,not available,,U.s.a,3612.4094,12,Unknown,Unknown,0
43648,U16848,45,,2020-07-19,2021-08-02 00:00:00,Uk,4086.6206,7,Unknown,N,5
43649,U08882,86,F,,,,1433.3406,5,Cod,Y,5
43650,U25586,78,M,29/10/2019,2021-08-02 00:00:00,U.s.a,4447.0264,11,Creditcard,N,1
43651,U16268,22,,29/10/2019,,Uk,9010.124,0,Upi,N,1
43652,U05310,81,M,,,,5067.791,13,Unknown,Y,5
43653,U13804,20,F,not available,2021-08-02 00:00:00,USA,3287.898,6,Credit card,Y,3
43654,U24463,17,,29/10/2019,,United states,5980.0776,5,Debitcard,Y,5
43655,U11253,40,M,29/10/2019,,U.s.a,5535.6753,8,Netbanking,Y,2
43656,U20404,71,F,09-07-2019,,India,3470.668,4,Unknown,Unknown,3
43657,U16546,21,,not available,,USA,4985.5903,13,Netbanking,N,0
43658,U09827,20,,29/10/2019,,U.s.a,5482.688,9,Credit card,N,5
43659,U10938,26,M,,2021-08-02 00:00:00,,2283.4858,0,Unknown,N,3
43660,U00294,36,F,2020-07-19,,India,4200.5337,5,Credit card,Unknown,0
43661,U25154,86,M,,,Germany,2239.94,7,Debitcard,N,1
43662,U07240,22,Other,2020-07-19,2021-08-02 00:00:00,Germany,5568.9185,4,Credit card,Y,5
43663,U06844,53,F,not available,2021-08-02 00:00:00,Germany,7049.2036,4,Debitcard,N,3
43664,U01585,67,,,2021-08-02 00:00:00,Germany,6764.56,13,Creditcard,Y,3
43665,U19764,39,,09-07-2019,,USA,4032.0867,7,Debitcard,Y,5
43666,U10541,22,F,29/10/2019,,Germany,6519.1426,0,Cod,N,3
43667,U05427,17,F,09-07-2019,,U.s.a,5290.535,5,Creditcard,N,2
43668,U26747,78,M,,2021-08-02 00:00:00,USA,8249.916,5,Creditcard,N,2
